8.102765, 6.483320, -12.076715, 3.717915, 
8.102765, 6.483320, -12.076715, 3.717915, 
-8.783060, -7.518089, 12.250300, 10.959095, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.739571, -7.630964, 12.212722, 11.138200, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.814830, -7.513596, 12.100091, 11.172136, 
-8.743216, -7.398336, 12.161524, 11.222720, 
-8.743216, -7.398336, 12.161524, 11.222720, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.146609, -8.704040, 13.436654, 14.006843, 
-9.033968, -8.585589, 13.326318, 13.991758, 
-9.033968, -8.585589, 13.326318, 13.991758, 
-9.033968, -8.585589, 13.326318, 13.991758, 
-9.033968, -8.585589, 13.326318, 13.991758, 
-9.033968, -8.585589, 13.326318, 13.991758, 
-9.033968, -8.585589, 13.326318, 13.991758, 
-9.033968, -8.585589, 13.326318, 13.991758, 
-9.033968, -8.585589, 13.326318, 13.991758, 
-1.997827, 0.016240, 2.608919, 5.619268, 
