-8.486488, -0.014279, -7.407176, -8.456270, 
-8.486488, -0.014279, -7.407176, -8.456270, 
-8.486488, -0.014279, -7.407176, -8.456270, 
15.378022, 15.708090, 10.246262, 7.350531, 
15.378022, 15.708090, 10.246262, 7.350531, 
15.378022, 15.708090, 10.246262, 7.350531, 
15.378022, 15.708090, 10.246262, 7.350531, 
15.378022, 15.708090, 10.246262, 7.350531, 
13.656145, -7.059021, -6.394768, 16.300496, 
13.656145, -7.059021, -6.394768, 16.300496, 
13.656145, -7.059021, -6.394768, 16.300496, 
13.656145, -7.059021, -6.394768, 16.300496, 
13.656145, -7.059021, -6.394768, 16.300496, 
13.656145, -7.059021, -6.394768, 16.300496, 
13.656145, -7.059021, -6.394768, 16.300496, 
13.504009, -7.204666, -6.066381, 16.266118, 
13.504009, -7.204666, -6.066381, 16.266118, 
13.504009, -7.204666, -6.066381, 16.266118, 
13.504009, -7.204666, -6.066381, 16.266118, 
13.504009, -7.204666, -6.066381, 16.266118, 
13.504009, -7.204666, -6.066381, 16.266118, 
13.504009, -7.204666, -6.066381, 16.266118, 
13.504009, -7.204666, -6.066381, 16.266118, 
13.504009, -7.204666, -6.066381, 16.266118, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-8.261703, -10.977469, 12.837705, 14.083027, 
-5.650529, -3.752008, 6.222713, 7.739965, 
-10.273163, -6.492540, 13.423364, 15.486741, 
-10.273163, -6.492540, 13.423364, 15.486741, 
-10.273163, -6.492540, 13.423364, 15.486741, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-10.043060, -7.106471, 13.332199, 15.529685, 
-9.151121, -7.273832, 12.985151, 14.440366, 
-6.647054, -6.246326, 10.146321, 11.821095, 
-6.580332, -6.270952, 10.206398, 11.886411, 
-1.156867, 0.898075, 1.525325, 6.928723, 
-1.245589, 1.463941, 1.254875, 5.910574, 
-0.954182, 0.914676, 0.966738, 4.926330, 
-0.954182, 0.914676, 0.966738, 4.926330, 
-0.488677, 1.916517, 0.484848, 4.289036, 
-0.346089, 1.979662, 0.484837, 3.756641, 
-0.651650, 1.429927, 0.969004, 4.296805, 
-0.651650, 1.429927, 0.969004, 4.296805, 
0.145294, 1.513048, 0.944922, 3.815997, 
0.145294, 1.513048, 0.944922, 3.815997, 
0.145294, 1.513048, 0.944922, 3.815997, 
0.145294, 1.513048, 0.944922, 3.815997, 
0.145294, 1.513048, 0.944922, 3.815997, 
0.145294, 1.513048, 0.944922, 3.815997, 
0.392454, 1.755321, 1.123034, 4.443803, 
0.392454, 1.755321, 1.123034, 4.443803, 
0.642256, 1.729286, 1.123155, 4.224147, 
0.642256, 1.729286, 1.123155, 4.224147, 
0.642256, 1.729286, 1.123155, 4.224147, 
0.642256, 1.729286, 1.123155, 4.224147, 
0.642256, 1.729286, 1.123155, 4.224147, 
0.716621, 1.646058, 1.177122, 4.233326, 
1.001306, 1.618286, 1.265023, 4.170808, 
1.001306, 1.618286, 1.265023, 4.170808, 
1.005659, 1.768760, 1.356358, 4.219063, 
1.005659, 1.768760, 1.356358, 4.219063, 
0.982811, 1.948317, 1.340702, 4.094068, 
1.146222, 1.812801, 1.390982, 4.029112, 
