5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
5.229356, -1.832337, -6.596394, 7.104720, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
11.844875, -4.164223, -7.371882, 16.360657, 
-11.291717, -7.591112, 13.208251, 13.468468, 
-11.291717, -7.591112, 13.208251, 13.468468, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-1.551043, 5.261547, 1.381203, 8.553506, 
-3.178010, 3.714420, 0.067501, 5.915968, 
-3.178010, 3.714420, 0.067501, 5.915968, 
-3.178010, 3.714420, 0.067501, 5.915968, 
-3.020589, 3.820131, -0.052283, 5.972965, 
-3.020589, 3.820131, -0.052283, 5.972965, 
-3.020589, 3.820131, -0.052283, 5.972965, 
-3.020589, 3.820131, -0.052283, 5.972965, 
-3.020589, 3.820131, -0.052283, 5.972965, 
-2.947100, 3.768004, -0.072577, 5.965047, 
-2.272281, 0.700089, 1.976346, 5.444719, 
-2.272281, 0.700089, 1.976346, 5.444719, 
-2.272281, 0.700089, 1.976346, 5.444719, 
-2.272281, 0.700089, 1.976346, 5.444719, 
-2.272281, 0.700089, 1.976346, 5.444719, 
-2.272281, 0.700089, 1.976346, 5.444719, 
-2.272281, 0.700089, 1.976346, 5.444719, 
-2.026364, 1.623649, 1.454283, 5.844863, 
-2.026364, 1.623649, 1.454283, 5.844863, 
-2.026364, 1.623649, 1.454283, 5.844863, 
-0.969301, 1.113499, 1.015050, 6.339686, 
-0.969301, 1.113499, 1.015050, 6.339686, 
-0.748209, 0.209636, 1.136780, 4.025581, 
-0.748209, 0.209636, 1.136780, 4.025581, 
-0.748209, 0.209636, 1.136780, 4.025581, 
-0.653025, 1.145187, 0.908137, 4.036873, 
-0.653025, 1.145187, 0.908137, 4.036873, 
-0.653025, 1.145187, 0.908137, 4.036873, 
-0.515268, 1.224581, 0.819456, 3.873744, 
-0.197361, 1.419618, 0.907307, 3.956316, 
-0.204148, 1.213924, 1.048785, 4.096469, 
-0.208554, 1.379256, 1.079289, 4.177464, 
-0.155201, 1.204049, 1.128911, 4.285187, 
0.210716, 1.606817, 1.017194, 4.072886, 
0.210716, 1.606817, 1.017194, 4.072886, 
0.271850, 1.728005, 0.995733, 4.156231, 
0.531529, 1.831027, 0.991373, 4.094058, 
0.531529, 1.831027, 0.991373, 4.094058, 
0.478596, 1.871021, 1.098428, 4.065568, 
0.801782, 1.757507, 1.099977, 4.063944, 
0.801782, 1.757507, 1.099977, 4.063944, 
0.801782, 1.757507, 1.099977, 4.063944, 
0.801782, 1.757507, 1.099977, 4.063944, 
0.822477, 1.487387, 1.193186, 4.313593, 
0.806460, 1.571085, 1.326963, 4.285156, 
1.004795, 1.708350, 1.282882, 4.058349, 
1.004795, 1.708350, 1.282882, 4.058349, 
0.840228, 1.817246, 1.410381, 4.531780, 
1.067324, 1.897863, 1.411887, 4.155345, 
1.067324, 1.897863, 1.411887, 4.155345, 
1.055693, 1.813869, 1.474760, 4.187824, 
1.055693, 1.813869, 1.474760, 4.187824, 
0.985820, 1.868850, 1.520476, 4.070966, 
0.985820, 1.868850, 1.520476, 4.070966, 
0.942811, 1.771540, 1.663366, 3.907591, 
1.059757, 1.775967, 1.731091, 3.747537, 
1.059757, 1.775967, 1.731091, 3.747537, 
1.059757, 1.775967, 1.731091, 3.747537, 
1.059757, 1.775967, 1.731091, 3.747537, 
0.892250, 1.872821, 1.955822, 3.975730, 
0.923401, 1.853030, 2.003724, 3.995639, 
0.969693, 1.886702, 2.009625, 4.073132, 
0.845844, 1.932986, 2.130434, 3.949614, 
0.845844, 1.932986, 2.130434, 3.949614, 
0.845844, 1.932986, 2.130434, 3.949614, 
0.845844, 1.932986, 2.130434, 3.949614, 
0.817186, 2.001381, 2.230670, 4.091311, 
0.817186, 2.001381, 2.230670, 4.091311, 
0.817186, 2.001381, 2.230670, 4.091311, 
0.817186, 2.001381, 2.230670, 4.091311, 
0.817186, 2.001381, 2.230670, 4.091311, 
0.677245, 2.114617, 2.422190, 4.093608, 
0.677245, 2.114617, 2.422190, 4.093608, 
0.677245, 2.114617, 2.422190, 4.093608, 
0.639542, 2.144030, 2.483365, 4.066618, 
0.754961, 2.103374, 2.457043, 4.187213, 
0.754961, 2.103374, 2.457043, 4.187213, 
0.754961, 2.103374, 2.457043, 4.187213, 
0.754961, 2.103374, 2.457043, 4.187213, 
0.754961, 2.103374, 2.457043, 4.187213, 
0.736520, 2.200049, 2.656974, 4.051762, 
0.736520, 2.200049, 2.656974, 4.051762, 
0.736520, 2.200049, 2.656974, 4.051762, 
0.736520, 2.200049, 2.656974, 4.051762, 
0.802529, 2.183121, 2.653050, 4.174466, 
0.907219, 2.350905, 3.058706, 4.160407, 
0.907219, 2.350905, 3.058706, 4.160407, 
0.907219, 2.350905, 3.058706, 4.160407, 
0.907219, 2.350905, 3.058706, 4.160407, 
0.907219, 2.350905, 3.058706, 4.160407, 
0.930114, 2.233674, 2.901960, 4.078912, 
0.781894, 2.061683, 2.858528, 3.907135, 
0.781894, 2.061683, 2.858528, 3.907135, 
0.781894, 2.061683, 2.858528, 3.907135, 
0.781894, 2.061683, 2.858528, 3.907135, 
0.781894, 2.061683, 2.858528, 3.907135, 
0.781894, 2.061683, 2.858528, 3.907135, 
0.781894, 2.061683, 2.858528, 3.907135, 
0.742117, 1.888227, 3.093406, 4.134152, 
0.742117, 1.888227, 3.093406, 4.134152, 
0.742117, 1.888227, 3.093406, 4.134152, 
0.742117, 1.888227, 3.093406, 4.134152, 
0.873108, 1.905564, 3.140030, 4.103336, 
0.873108, 1.905564, 3.140030, 4.103336, 
0.873108, 1.905564, 3.140030, 4.103336, 
0.873108, 1.905564, 3.140030, 4.103336, 
0.873108, 1.905564, 3.140030, 4.103336, 
0.845776, 2.001564, 2.919650, 4.108419, 
0.845776, 2.001564, 2.919650, 4.108419, 
0.898697, 1.979577, 2.989431, 4.123490, 
0.898697, 1.979577, 2.989431, 4.123490, 
1.079381, 1.913522, 2.998783, 4.049139, 
1.079381, 1.913522, 2.998783, 4.049139, 
1.034141, 1.907247, 3.088523, 4.094166, 
1.034141, 1.907247, 3.088523, 4.094166, 
1.034141, 1.907247, 3.088523, 4.094166, 
1.034141, 1.907247, 3.088523, 4.094166, 
1.034141, 1.907247, 3.088523, 4.094166, 
1.034141, 1.907247, 3.088523, 4.094166, 
1.034141, 1.907247, 3.088523, 4.094166, 
1.034141, 1.907247, 3.088523, 4.094166, 
1.019717, 1.912607, 3.116486, 4.069157, 
1.043433, 1.922975, 3.094008, 4.098317, 
1.043433, 1.922975, 3.094008, 4.098317, 
1.043433, 1.922975, 3.094008, 4.098317, 
1.043433, 1.922975, 3.094008, 4.098317, 
1.043433, 1.922975, 3.094008, 4.098317, 
1.020125, 1.863785, 3.091765, 4.104857, 
1.026970, 1.859592, 3.023640, 4.075745, 
1.026970, 1.859592, 3.023640, 4.075745, 
1.026970, 1.859592, 3.023640, 4.075745, 
1.018624, 1.933275, 3.044463, 4.052217, 
1.018624, 1.933275, 3.044463, 4.052217, 
1.018624, 1.933275, 3.044463, 4.052217, 
1.018624, 1.933275, 3.044463, 4.052217, 
1.033560, 1.936087, 3.013128, 4.045570, 
1.033560, 1.936087, 3.013128, 4.045570, 
0.992137, 1.943845, 3.006147, 4.056190, 
0.992137, 1.943845, 3.006147, 4.056190, 
1.008456, 1.902627, 2.967595, 4.030596, 
1.027559, 1.919376, 2.976363, 4.064170, 
1.027559, 1.919376, 2.976363, 4.064170, 
1.027559, 1.919376, 2.976363, 4.064170, 
1.027559, 1.919376, 2.976363, 4.064170, 
1.027559, 1.919376, 2.976363, 4.064170, 
0.975334, 1.924114, 2.975632, 4.054236, 
0.940168, 1.942539, 2.977140, 4.063634, 
0.940168, 1.942539, 2.977140, 4.063634, 
0.945097, 1.965073, 3.001326, 4.080362, 
0.945097, 1.965073, 3.001326, 4.080362, 
