-14.222885,-36679.005283,-36664.782398,
-14.222885,-36679.005283,-36664.782398,
-14.905272,-15128.477600,-15113.572328,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.925203,-14815.346226,-14800.421023,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.913015,-14717.361980,-14702.448965,
-14.911251,-14519.037604,-14504.126353,
-14.911251,-14519.037604,-14504.126353,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.566875,-12701.551941,-12685.985066,
-15.529519,-12670.842078,-12655.312559,
-15.529519,-12670.842078,-12655.312559,
-15.529519,-12670.842078,-12655.312559,
-15.529519,-12670.842078,-12655.312559,
-15.529519,-12670.842078,-12655.312559,
-15.529519,-12670.842078,-12655.312559,
-15.529519,-12670.842078,-12655.312559,
-15.529519,-12670.842078,-12655.312559,
-13.097966,-9042.930865,-9029.832900,
-13.003627,-6363.254466,-6350.250839,
-13.003627,-6363.254466,-6350.250839,
-13.003627,-6363.254466,-6350.250839,
-12.990658,-5658.187631,-5645.196973,
-12.981147,-5481.564252,-5468.583104,
-12.988421,-5329.302401,-5316.313979,
-12.988421,-5329.302401,-5316.313979,
-12.974688,-4764.199196,-4751.224508,
-12.989336,-4750.349708,-4737.360372,
-12.983485,-4241.160780,-4228.177295,
-12.974856,-4216.864641,-4203.889785,
-12.980006,-3890.483740,-3877.503733,
-12.980006,-3890.483740,-3877.503733,
-12.990566,-3571.302342,-3558.311776,
-12.990566,-3571.302342,-3558.311776,
-12.990566,-3571.302342,-3558.311776,
-12.998246,-3395.132898,-3382.134652,
-12.998246,-3395.132898,-3382.134652,
-12.998246,-3395.132898,-3382.134652,
-12.997869,-3219.595065,-3206.597196,
-12.997869,-3219.595065,-3206.597196,
-13.003737,-2968.323008,-2955.319272,
-13.003737,-2968.323008,-2955.319272,
-13.007087,-2964.200411,-2951.193324,
-12.996639,-2957.490086,-2944.493447,
-12.995291,-2815.022326,-2802.027035,
-12.999829,-2747.953125,-2734.953296,
-13.004869,-2723.374066,-2710.369197,
-13.010461,-2647.786437,-2634.775976,
-13.013634,-2610.070390,-2597.056757,
-13.013634,-2610.070390,-2597.056757,
-13.000505,-2458.401102,-2445.400597,
-12.991459,-2338.305041,-2325.313582,
-12.991459,-2338.305041,-2325.313582,
-12.996255,-2265.992366,-2252.996111,
-12.996255,-2265.992366,-2252.996111,
-13.002820,-2029.989717,-2016.986897,
-13.002820,-2029.989717,-2016.986897,
-13.015814,-2011.021385,-1998.005571,
-13.013214,-1903.118352,-1890.105137,
-13.021940,-1801.048289,-1788.026349,
-13.015150,-1779.114587,-1766.099437,
-13.021276,-1681.905248,-1668.883972,
-13.024150,-1680.091750,-1667.067600,
-13.024150,-1680.091750,-1667.067600,
-13.024150,-1680.091750,-1667.067600,
-13.030155,-1679.319916,-1666.289761,
-13.035483,-1670.327226,-1657.291744,
-13.035483,-1670.327226,-1657.291744,
-13.035483,-1670.327226,-1657.291744,
-13.040411,-1547.729811,-1534.689400,
-13.040411,-1547.729811,-1534.689400,
-13.040411,-1547.729811,-1534.689400,
-13.036895,-1523.436054,-1510.399159,
-13.036895,-1523.436054,-1510.399159,
-13.036895,-1523.436054,-1510.399159,
-13.036895,-1523.436054,-1510.399159,
-13.036895,-1523.436054,-1510.399159,
-13.036895,-1523.436054,-1510.399159,
-13.039873,-1515.958570,-1502.918697,
-13.043293,-1490.961892,-1477.918598,
-13.043293,-1490.961892,-1477.918598,
-13.043293,-1490.961892,-1477.918598,
-13.043132,-1470.949026,-1457.905894,
-13.043132,-1470.949026,-1457.905894,
-13.043132,-1470.949026,-1457.905894,
-13.043132,-1470.949026,-1457.905894,
-13.033287,-1467.479800,-1454.446513,
-13.033287,-1467.479800,-1454.446513,
-13.033287,-1467.479800,-1454.446513,
-13.033287,-1467.479800,-1454.446513,
-13.033287,-1467.479800,-1454.446513,
-13.046447,-1456.688256,-1443.641809,
-13.046447,-1456.688256,-1443.641809,
-13.032143,-1449.969299,-1436.937156,
-13.032143,-1449.969299,-1436.937156,
