-15.841924,-40880.470061,-40864.628137,
-15.841924,-40880.470061,-40864.628137,
-15.637294,-25192.528950,-25176.891656,
-15.637294,-25192.528950,-25176.891656,
-15.637294,-25192.528950,-25176.891656,
-15.637294,-25192.528950,-25176.891656,
-15.637294,-25192.528950,-25176.891656,
-15.637294,-25192.528950,-25176.891656,
-15.637294,-25192.528950,-25176.891656,
-15.637294,-25192.528950,-25176.891656,
-15.637294,-25192.528950,-25176.891656,
-16.169463,-23805.428662,-23789.259198,
-15.564884,-18979.167380,-18963.602496,
-15.564884,-18979.167380,-18963.602496,
-15.564884,-18979.167380,-18963.602496,
-16.281613,-18169.714610,-18153.432998,
-16.281613,-18169.714610,-18153.432998,
-16.281613,-18169.714610,-18153.432998,
-16.281613,-18169.714610,-18153.432998,
-16.281613,-18169.714610,-18153.432998,
-16.258856,-17752.543458,-17736.284602,
-16.258856,-17752.543458,-17736.284602,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.232423,-13088.234158,-13075.001735,
-13.235153,-12993.900729,-12980.665576,
-13.235153,-12993.900729,-12980.665576,
-13.235153,-12993.900729,-12980.665576,
-13.235153,-12993.900729,-12980.665576,
-13.235153,-12993.900729,-12980.665576,
-13.235153,-12993.900729,-12980.665576,
-13.235153,-12993.900729,-12980.665576,
-13.235153,-12993.900729,-12980.665576,
-13.235153,-12993.900729,-12980.665576,
-13.095844,-8329.070703,-8315.974860,
-13.095844,-8329.070703,-8315.974860,
-13.095844,-8329.070703,-8315.974860,
-13.095844,-8329.070703,-8315.974860,
-13.095844,-8329.070703,-8315.974860,
-13.095844,-8329.070703,-8315.974860,
-13.087385,-7754.460377,-7741.372992,
-13.087385,-7754.460377,-7741.372992,
-13.087385,-7754.460377,-7741.372992,
