-5.524109,-2555.103251,-2549.579142,
-5.524109,-2555.117061,-2549.592952,
-5.524381,-2383.820908,-2378.296527,
-5.525379,-2346.004776,-2340.479397,
-5.525442,-2020.952296,-2015.426854,
-5.527024,-1926.898867,-1921.371843,
-5.524109,-1603.085200,-1597.561092,
-5.524109,-1603.085200,-1597.561092,
-5.524123,-1468.610192,-1463.086069,
-5.524123,-1468.610192,-1463.086069,
-5.524123,-1468.610192,-1463.086069,
-5.524123,-1468.610192,-1463.086069,
-5.524175,-1458.079504,-1452.555329,
-5.524175,-1458.079504,-1452.555329,
-5.524113,-1455.416191,-1449.892079,
-5.524110,-1453.511036,-1447.986926,
-5.524110,-1454.653646,-1449.129536,
-5.524119,-1454.389682,-1448.865563,
-5.524119,-1454.389682,-1448.865563,
-5.524119,-1454.389682,-1448.865563,
-5.524109,-1453.756182,-1448.232073,
-5.524109,-1453.756182,-1448.232073,
-5.524109,-1454.084564,-1448.560455,
-5.524109,-1454.887753,-1449.363644,
-5.524109,-1454.022015,-1448.497906,
-5.524109,-1455.344542,-1449.820434,
-5.524110,-1454.495552,-1448.971442,
-5.524110,-1454.495552,-1448.971442,
-5.524109,-1453.725242,-1448.201133,
-5.524109,-1453.725242,-1448.201133,
-5.524109,-1453.762877,-1448.238768,
-5.524109,-1453.973494,-1448.449385,
-5.524109,-1453.794975,-1448.270866,
-5.524113,-1454.676795,-1449.152682,
-5.524120,-1453.953218,-1448.429098,
-5.524120,-1453.953218,-1448.429098,
-5.524121,-1454.101924,-1448.577803,
-5.524118,-1454.110370,-1448.586251,
-5.524118,-1454.110370,-1448.586251,
-5.524118,-1454.110370,-1448.586251,
-5.524118,-1454.110370,-1448.586251,
-5.524109,-1454.036628,-1448.512519,
-5.524114,-1453.571337,-1448.047224,
-5.524109,-1453.643346,-1448.119238,
-5.524112,-1453.542648,-1448.018536,
-5.524112,-1453.542648,-1448.018536,
-5.524112,-1453.542648,-1448.018536,
-5.524109,-1453.750506,-1448.226397,
-5.524110,-1453.965387,-1448.441278,
-5.524113,-1454.089475,-1448.565363,
-5.524113,-1454.089475,-1448.565363,
-5.524110,-1453.663496,-1448.139386,
-5.524110,-1453.498588,-1447.974479,
-5.524110,-1453.498588,-1447.974479,
-5.524110,-1453.498588,-1447.974479,
-5.524110,-1453.498588,-1447.974479,
