0.000000, 5.000000, 
-0.000674, 4.999326, 
-0.244055, 4.132246, 
0.282390, 3.550780, 
-0.035621, 2.899696, 
0.505067, 2.627442, 
0.505067, 2.627442, 
-0.244986, 1.275034, 
-0.244986, 1.275034, 
-0.244986, 1.275034, 
0.193577, 1.276906, 
0.193577, 1.276906, 
0.035785, 0.911255, 
0.035785, 0.911255, 
0.035785, 0.911255, 
0.113042, 0.937272, 
0.113042, 0.937272, 
0.113042, 0.937272, 
-0.001010, 1.034686, 
-0.001010, 1.034686, 
-0.014834, 1.008291, 
0.070292, 1.010848, 
0.061674, 1.009013, 
0.054730, 1.024749, 
0.002637, 1.024981, 
0.002637, 1.024981, 
0.042115, 1.033929, 
0.083373, 1.029900, 
0.031593, 1.032162, 
0.031593, 1.032162, 
0.082491, 1.009929, 
0.042913, 1.035297, 
0.051436, 1.055365, 
0.032201, 1.035935, 
0.032201, 1.035935, 
0.032201, 1.035935, 
0.044684, 1.021311, 
0.044684, 1.021311, 
0.050838, 1.025279, 
0.050838, 1.025279, 
0.012033, 1.033936, 
0.006416, 1.067902, 
0.024855, 1.041524, 
0.024855, 1.041524, 
0.014972, 1.044892, 
0.029887, 1.027481, 
0.045972, 1.024560, 
0.028250, 1.062430, 
-0.001434, 1.041520, 
-0.001434, 1.041520, 
0.010041, 1.017763, 
0.010041, 1.017763, 
0.010041, 1.017763, 
0.013073, 1.033404, 
0.025414, 1.033662, 
0.025414, 1.033662, 
0.011937, 1.012494, 
0.056081, 1.031311, 
0.014311, 1.049153, 
0.014311, 1.049153, 
0.000673, 1.030784, 
0.018369, 0.995966, 
0.018369, 0.995966, 
0.031495, 1.008472, 
0.031495, 1.008472, 
0.014229, 1.036661, 
0.018067, 1.011722, 
0.014728, 1.025673, 
0.038848, 1.022924, 
0.038848, 1.022924, 
0.038848, 1.022924, 
0.038848, 1.022924, 
-0.001664, 1.049723, 
0.009748, 1.027665, 
-0.007733, 1.015791, 
0.007789, 1.043479, 
0.013232, 1.037037, 
0.019059, 1.053314, 
0.020081, 1.037784, 
0.025201, 1.034283, 
0.035245, 1.015534, 
0.018103, 1.008850, 
0.009078, 1.051377, 
0.009078, 1.051377, 
0.009078, 1.051377, 
0.003489, 1.046324, 
-0.008432, 1.050068, 
-0.008432, 1.050068, 
0.028922, 1.054990, 
0.012561, 1.028477, 
0.020190, 1.031777, 
0.020190, 1.031777, 
0.020190, 1.031777, 
0.004245, 1.028251, 
0.042575, 1.004214, 
0.042575, 1.004214, 
0.054758, 1.023103, 
0.054758, 1.023103, 
0.034324, 1.041476, 
0.038294, 1.030886, 
0.038294, 1.030886, 
0.032665, 1.043107, 
0.018219, 1.035838, 
-0.006086, 1.040291, 
0.026358, 1.034436, 
0.026358, 1.034436, 
0.015123, 1.061003, 
0.017982, 1.055005, 
-0.002238, 1.022190, 
-0.002238, 1.022190, 
-0.002238, 1.022190, 
-0.002238, 1.022190, 
-0.002238, 1.022190, 
-0.002238, 1.022190, 
-0.002238, 1.022190, 
-0.002238, 1.022190, 
-0.000232, 1.028773, 
0.030332, 1.032057, 
0.030332, 1.032057, 
0.017919, 1.022615, 
0.028331, 1.025677, 
0.027805, 1.029225, 
0.027805, 1.029225, 
0.027805, 1.029225, 
-0.017012, 1.041573, 
0.016180, 0.999987, 
0.016180, 0.999987, 
0.025230, 1.033605, 
0.025230, 1.033605, 
0.025230, 1.033605, 
0.025230, 1.033605, 
0.008922, 1.061589, 
0.017162, 1.027901, 
0.025650, 1.032487, 
0.053746, 1.049714, 
0.053746, 1.049714, 
0.015039, 1.041658, 
0.044623, 1.047197, 
0.006527, 1.018083, 
0.009569, 1.036996, 
-0.021036, 1.051809, 
0.060896, 1.043462, 
0.021318, 1.035082, 
0.005571, 1.034578, 
0.044186, 1.012052, 
0.000828, 1.029335, 
0.012651, 1.012824, 
0.012651, 1.012824, 
0.012651, 1.012824, 
0.012651, 1.012824, 
0.012651, 1.012824, 
0.009976, 1.019171, 
0.021468, 1.032468, 
0.011970, 1.023308, 
0.011970, 1.023308, 
0.014363, 1.018249, 
0.007596, 1.015409, 
0.007596, 1.015409, 
0.012247, 1.018536, 
0.027569, 1.028436, 
0.038638, 1.053603, 
0.034604, 1.038682, 
0.039496, 1.034713, 
0.026705, 1.000605, 
0.010251, 1.035215, 
-0.023671, 1.053578, 
-0.017591, 1.043710, 
0.023888, 1.027164, 
-0.022161, 1.016938, 
0.024564, 1.023876, 
0.027929, 1.024227, 
0.007334, 1.019544, 
0.007334, 1.019544, 
0.007334, 1.019544, 
0.007334, 1.019544, 
-0.006040, 1.000961, 
0.022999, 1.015340, 
0.023626, 1.021334, 
0.007604, 1.024811, 
0.034918, 1.044001, 
0.034918, 1.044001, 
0.038340, 1.034705, 
0.030405, 1.020794, 
0.030405, 1.020794, 
-0.041208, 1.020364, 
0.003371, 1.045127, 
-0.012396, 1.021467, 
-0.012396, 1.021467, 
-0.012396, 1.021467, 
0.065726, 1.028507, 
0.037323, 1.015402, 
0.012462, 1.011675, 
0.006280, 1.027278, 
0.017607, 1.034928, 
0.025611, 1.032424, 
0.036189, 1.047478, 
0.029391, 1.030168, 
0.028618, 1.009247, 
0.008607, 1.038923, 
0.008607, 1.038923, 
0.008607, 1.038923, 
0.008218, 1.014913, 
0.015205, 1.050315, 
0.015205, 1.050315, 
0.012598, 1.046207, 
0.033961, 1.027318, 
0.033961, 1.027318, 
0.033961, 1.027318, 
0.041824, 1.026077, 
0.001686, 1.026635, 
0.001686, 1.026635, 
0.001686, 1.026635, 
0.001686, 1.026635, 
0.001686, 1.026635, 
0.010463, 1.040211, 
0.003369, 1.040984, 
0.010923, 1.045202, 
-0.002131, 1.044701, 
-0.002131, 1.044701, 
-0.002131, 1.044701, 
-0.002131, 1.044701, 
0.008688, 1.027578, 
0.028562, 1.026214, 
0.028562, 1.026214, 
0.028562, 1.026214, 
0.046900, 1.035782, 
0.043079, 1.030214, 
0.035940, 1.029273, 
0.035940, 1.029273, 
-0.005387, 1.039827, 
0.026481, 1.031432, 
0.020861, 1.026838, 
-0.001282, 1.031158, 
0.048561, 1.050696, 
-0.029253, 1.000178, 
-0.016956, 1.024201, 
0.021813, 1.027087, 
0.018873, 1.053543, 
0.006847, 1.035186, 
0.047205, 1.051754, 
0.022610, 1.019806, 
0.022610, 1.019806, 
0.028240, 1.041894, 
0.027224, 1.009646, 
0.017120, 1.054461, 
0.040331, 1.013479, 
0.023593, 1.040711, 
-0.013823, 1.031772, 
0.006390, 1.041007, 
0.006390, 1.041007, 
0.006390, 1.041007, 
0.004586, 1.010766, 
0.031834, 1.018470, 
0.009221, 0.995062, 
-0.020865, 1.025501, 
0.046414, 1.038472, 
-0.003741, 1.026633, 
-0.018761, 1.021689, 
-0.002543, 1.052868, 
0.029813, 1.017968, 
0.012923, 1.021300, 
0.035615, 1.024578, 
0.030505, 1.022841, 
0.024520, 1.008779, 
0.017346, 1.036275, 
0.017346, 1.036275, 
0.010374, 1.036178, 
0.008572, 1.047006, 
-0.002013, 1.039089, 
0.010716, 1.022787, 
0.040812, 1.028037, 
0.014637, 1.018250, 
0.038305, 1.047532, 
-0.008495, 1.035003, 
0.026955, 1.023190, 
0.000987, 1.019337, 
0.007086, 1.013439, 
0.010874, 1.027322, 
0.010874, 1.027322, 
0.017693, 1.034772, 
0.017693, 1.034772, 
0.017693, 1.034772, 
0.030197, 1.029153, 
0.053484, 1.013627, 
0.052814, 1.001062, 
0.045475, 1.024143, 
0.039923, 1.022099, 
0.018157, 1.028555, 
0.006783, 1.039906, 
-0.006962, 1.049971, 
0.022491, 1.044524, 
-0.008104, 1.021927, 
0.008153, 1.014451, 
0.008153, 1.014451, 
-0.001472, 1.057711, 
0.024375, 1.061896, 
0.001017, 1.051536, 
-0.004766, 1.029225, 
-0.015443, 0.992780, 
0.007706, 1.020367, 
0.033472, 1.030100, 
0.030588, 1.038791, 
0.005430, 1.042637, 
-0.027806, 1.023206, 
-0.027806, 1.023206, 
-0.005240, 1.035504, 
0.003509, 1.037675, 
0.029428, 1.042829, 
0.047371, 1.045919, 
0.031084, 1.043621, 
0.030632, 1.041834, 
0.089574, 1.041448, 
0.027185, 1.058721, 
-0.003686, 1.079658, 
-0.024304, 1.016857, 
0.035337, 1.023190, 
0.035337, 1.023190, 
0.019532, 1.016677, 
0.019532, 1.016677, 
0.025577, 1.027738, 
0.025577, 1.027738, 
0.030758, 1.030739, 
0.030758, 1.030739, 
0.032386, 1.024465, 
0.025887, 1.030613, 
0.033539, 1.016538, 
0.013827, 1.018907, 
0.012758, 1.018373, 
0.012758, 1.018373, 
0.020522, 1.040713, 
0.038071, 1.019946, 
0.007628, 1.020438, 
0.007628, 1.020438, 
0.028991, 1.013204, 
0.028991, 1.013204, 
0.028991, 1.013204, 
-0.000080, 1.049383, 
-0.000080, 1.049383, 
0.035057, 1.014088, 
0.034755, 1.024426, 
0.020727, 1.020143, 
0.023349, 0.976888, 
-0.005723, 1.011622, 
-0.005723, 1.011622, 
0.002526, 1.004985, 
0.002526, 1.004985, 
0.018399, 1.046490, 
-0.004058, 1.044949, 
0.033821, 1.051891, 
0.033881, 1.011525, 
0.037987, 1.025175, 
0.057242, 1.027751, 
0.004029, 1.035937, 
0.000169, 1.045001, 
0.002796, 1.063170, 
0.002796, 1.063170, 
0.002796, 1.063170, 
0.027041, 1.002748, 
0.010072, 1.010925, 
0.007806, 1.013281, 
0.007806, 1.013281, 
0.007806, 1.013281, 
0.019298, 1.030144, 
0.019298, 1.030144, 
0.019298, 1.030144, 
-0.013523, 1.029005, 
-0.013523, 1.029005, 
0.037065, 1.038289, 
0.037065, 1.038289, 
-0.008602, 1.041738, 
-0.008602, 1.041738, 
0.020132, 1.034500, 
0.020132, 1.034500, 
0.021636, 1.040942, 
0.015173, 1.036230, 
0.015173, 1.036230, 
0.015173, 1.036230, 
0.023146, 1.054661, 
0.002248, 1.006837, 
0.032326, 1.018709, 
0.011416, 1.019842, 
0.017335, 1.033533, 
0.014801, 1.019165, 
-0.036776, 1.055519, 
0.004794, 1.033247, 
0.023735, 1.017012, 
0.024707, 1.063200, 
0.039542, 1.043019, 
0.026722, 1.023539, 
0.000973, 1.023549, 
0.002405, 1.038853, 
0.020040, 1.048217, 
-0.022583, 1.014439, 
-0.044293, 1.021014, 
-0.044293, 1.021014, 
0.042325, 1.026488, 
0.047831, 1.067789, 
0.013260, 1.068919, 
0.022867, 1.025028, 
